customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-00694,male,0,no,no,34,yes,yes,dsl,yes,no,no,no,yes,yes,month-to-month,yes,mailed-check,71.0,2403.91,1
CUST-00695,female,0,yes,no,9,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,credit-card-automatic,18.0,310.56,0
CUST-00696,female,1,yes,no,28,yes,no,dsl,yes,no,yes,yes,yes,yes,one-year,no,bank-transfer-automatic,67.38,1884.53,0
CUST-00697,male,0,yes,no,15,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,29.5,426.77,0
CUST-00698,male,1,no,no,41,yes,no,fiber-optic,yes,yes,yes,no,no,no,two-year,yes,credit-card-automatic,82.03,3175.96,0
CUST-00699,female,0,no,no,20,yes,yes,dsl,no,no,no,no,no,yes,one-year,no,bank-transfer-automatic,67.89,1375.79,0
CUST-00700,female,1,yes,no,70,yes,yes,fiber-optic,yes,no,yes,no,no,no,month-to-month,yes,mailed-check,77.88,5303.47,1
CUST-00701,male,1,no,no,28,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,bank-transfer-automatic,18.95,571.98,1
CUST-00702,male,0,no,no,23,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,mailed-check,18.48,435.72,0
CUST-00703,female,0,no,yes,71,yes,no,fiber-optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic-check,74.67,5361.41,0
CUST-00704,female,1,no,no,38,yes,yes,dsl,yes,no,no,yes,yes,yes,one-year,yes,credit-card-automatic,57.69,2144.64,0
CUST-00705,female,1,no,no,13,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,no,bank-transfer-automatic,77.3,1006.92,0
CUST-00706,male,1,yes,no,35,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,electronic-check,70.24,2509.08,1
CUST-00707,female,0,yes,yes,19,no,no-phone-service,dsl,no,no,no,yes,no,yes,month-to-month,no,electronic-check,78.16,1415.32,1
CUST-00708,male,0,no,no,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,19.25,1046.75,0
CUST-00709,female,1,yes,no,42,yes,no,fiber-optic,yes,no,no,yes,no,no,two-year,yes,electronic-check,75.77,3224.66,0
CUST-00710,female,0,no,no,53,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,yes,mailed-check,85.36,4513.96,1
CUST-00711,male,0,yes,no,68,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,1342.39,1
CUST-00712,male,0,yes,yes,53,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,one-year,yes,bank-transfer-automatic,89.33,4773.16,0
CUST-00713,male,0,yes,no,25,yes,no,fiber-optic,yes,no,no,yes,yes,no,one-year,yes,electronic-check,85.36,2008.44,1
CUST-00714,male,0,no,no,15,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,yes,bank-transfer-automatic,52.87,867.2,1
CUST-00715,male,0,yes,yes,39,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,yes,electronic-check,52.95,2015.69,0
CUST-00716,male,0,yes,no,33,yes,yes,fiber-optic,no,yes,no,yes,yes,yes,one-year,yes,electronic-check,104.21,3498.76,1
CUST-00717,male,0,yes,no,23,yes,no,fiber-optic,no,yes,yes,yes,no,no,month-to-month,no,credit-card-automatic,88.47,2056.97,1
CUST-00718,female,1,no,yes,59,yes,no,dsl,yes,no,no,no,yes,no,one-year,no,electronic-check,63.2,3530.67,1
CUST-00719,female,0,no,no,66,yes,no,dsl,yes,no,no,yes,yes,yes,one-year,yes,credit-card-automatic,61.71,4118.22,0
CUST-00720,male,0,yes,no,28,yes,no,dsl,yes,yes,yes,no,no,no,one-year,yes,bank-transfer-automatic,52.41,1450.86,0
CUST-00721,female,0,no,no,50,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,mailed-check,18.07,869.04,0
CUST-00722,male,1,yes,no,71,yes,no,fiber-optic,no,no,no,no,yes,yes,two-year,yes,bank-transfer-automatic,64.34,4536.48,0
CUST-00723,male,0,no,yes,1,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,credit-card-automatic,18.0,77.17,1
CUST-00724,female,0,yes,no,27,yes,yes,dsl,no,yes,no,no,no,no,two-year,no,credit-card-automatic,42.98,1091.36,0
CUST-00725,male,0,no,no,54,no,no-phone-service,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,18.0,1055.5,0
CUST-00726,female,0,no,yes,36,no,no-phone-service,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit-card-automatic,97.19,3384.87,1
CUST-00727,male,0,no,no,58,yes,no,fiber-optic,yes,yes,yes,yes,no,yes,two-year,no,credit-card-automatic,95.96,5587.86,1
CUST-00728,female,1,yes,yes,35,yes,no,dsl,yes,yes,yes,no,yes,yes,two-year,yes,credit-card-automatic,70.04,2509.33,0
CUST-00729,female,0,no,no,5,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,bank-transfer-automatic,25.37,182.94,0
CUST-00730,male,0,no,no,32,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,credit-card-automatic,18.0,589.81,0
CUST-00731,male,1,yes,no,30,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,electronic-check,83.25,2481.99,0
CUST-00732,female,0,no,no,61,yes,no,dsl,yes,yes,no,no,no,yes,two-year,no,bank-transfer-automatic,71.94,4347.09,0
CUST-00733,male,1,no,yes,11,yes,no,fiber-optic,no,no,no,yes,yes,yes,two-year,yes,bank-transfer-automatic,107.25,1088.07,1
CUST-00734,male,0,yes,no,12,no,no-phone-service,dsl,no,no,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,68.47,770.21,1
CUST-00735,female,0,no,no,11,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,23.77,189.37,1
CUST-00736,male,1,yes,no,41,yes,yes,dsl,no,no,yes,no,yes,no,one-year,no,bank-transfer-automatic,55.35,2184.95,0
CUST-00737,male,0,no,no,72,yes,yes,fiber-optic,no,no,no,no,no,yes,month-to-month,yes,mailed-check,72.53,5357.44,1
CUST-00738,female,0,yes,yes,45,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,electronic-check,21.82,852.94,0
CUST-00739,male,1,yes,yes,59,yes,yes,fiber-optic,yes,no,no,no,no,yes,two-year,no,credit-card-automatic,94.98,5688.23,0
CUST-00740,male,0,no,yes,62,yes,yes,dsl,yes,yes,no,yes,no,yes,month-to-month,yes,electronic-check,71.41,4334.68,0
CUST-00741,male,0,no,yes,44,no,no-phone-service,dsl,no,no,no,yes,yes,yes,one-year,yes,bank-transfer-automatic,70.66,3032.38,0
CUST-00742,male,0,no,yes,44,yes,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,65.67,2811.59,0
CUST-00743,male,0,no,no,18,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,bank-transfer-automatic,67.94,1139.63,1
CUST-00744,female,0,yes,no,70,yes,yes,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,52.63,3753.31,0
CUST-00745,male,0,yes,no,57,yes,yes,fiber-optic,yes,yes,yes,yes,yes,yes,month-to-month,yes,electronic-check,103.12,5921.97,1
CUST-00746,female,0,yes,no,63,yes,no,fiber-optic,no,no,no,no,no,yes,one-year,yes,electronic-check,81.93,5144.15,0
CUST-00747,male,0,yes,no,71,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,electronic-check,53.75,4019.3,0
CUST-00748,female,0,no,no,26,yes,yes,dsl,no,yes,no,no,yes,no,two-year,no,mailed-check,49.86,1295.11,0
CUST-00749,female,1,no,no,11,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic-check,62.9,696.39,0
CUST-00750,female,0,no,no,62,yes,yes,fiber-optic,yes,no,no,no,yes,yes,two-year,yes,electronic-check,85.92,5275.62,0
CUST-00751,male,1,yes,no,35,yes,no,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,yes,mailed-check,100.09,3442.79,0
CUST-00752,female,0,yes,no,70,yes,yes,dsl,yes,no,no,yes,no,no,month-to-month,yes,credit-card-automatic,63.26,4388.22,1
CUST-00753,female,1,no,no,51,yes,yes,dsl,no,yes,yes,no,yes,no,month-to-month,no,credit-card-automatic,75.46,3912.34,1
CUST-00754,male,0,yes,no,19,yes,yes,dsl,yes,no,no,no,yes,yes,month-to-month,no,electronic-check,68.31,1340.72,0
CUST-00755,male,0,yes,no,26,yes,no,dsl,no,no,yes,no,no,yes,month-to-month,no,mailed-check,62.26,1715.56,1
CUST-00756,female,1,yes,no,44,yes,yes,fiber-optic,yes,yes,no,no,no,yes,two-year,no,credit-card-automatic,85.0,3686.22,0
CUST-00757,male,0,yes,no,29,yes,no,fiber-optic,no,no,yes,yes,no,yes,one-year,no,electronic-check,84.23,2486.88,0
CUST-00758,female,0,yes,yes,21,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,bank-transfer-automatic,85.64,1821.35,1
CUST-00759,female,0,no,yes,16,no,no-phone-service,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,credit-card-automatic,65.09,1074.01,0
CUST-00760,male,0,yes,no,47,no,no-phone-service,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,credit-card-automatic,90.6,4193.42,0
CUST-00761,female,0,no,yes,3,yes,yes,fiber-optic,no,yes,no,no,yes,yes,two-year,yes,credit-card-automatic,80.48,163.54,1
CUST-00762,male,0,no,no,7,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,no,credit-card-automatic,35.43,288.45,0
CUST-00763,male,0,no,yes,4,yes,yes,fiber-optic,no,yes,yes,yes,yes,yes,month-to-month,yes,bank-transfer-automatic,98.55,459.66,1
CUST-00764,male,0,yes,no,53,yes,yes,dsl,no,no,yes,yes,no,yes,month-to-month,yes,electronic-check,64.02,3346.69,0
CUST-00765,female,0,yes,yes,3,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,yes,bank-transfer-automatic,83.14,295.1,1
CUST-00766,male,0,yes,no,31,yes,no,fiber-optic,no,no,yes,yes,no,yes,month-to-month,yes,electronic-check,102.3,3261.25,1
CUST-00767,male,0,yes,no,9,yes,no,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,bank-transfer-automatic,71.97,620.6,1
CUST-00768,female,0,yes,yes,43,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,666.09,0
CUST-00769,female,0,no,yes,3,yes,yes,dsl,yes,yes,no,no,yes,yes,two-year,yes,credit-card-automatic,74.83,125.96,0
CUST-00770,female,0,yes,no,2,yes,no,dsl,no,no,no,yes,no,yes,month-to-month,yes,credit-card-automatic,59.92,69.1,0
CUST-00771,male,0,yes,no,30,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,18.0,506.55,0
CUST-00772,male,0,yes,no,51,yes,no,fiber-optic,no,yes,no,no,no,no,one-year,yes,bank-transfer-automatic,72.62,3700.91,0
CUST-00773,female,0,no,no,8,yes,no,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,credit-card-automatic,65.67,524.17,0
CUST-00774,male,0,no,no,36,yes,yes,fiber-optic,yes,no,no,yes,no,no,month-to-month,no,mailed-check,82.82,2961.09,0
CUST-00775,male,0,no,yes,59,yes,no,dsl,yes,no,no,no,no,yes,month-to-month,yes,mailed-check,70.43,4206.31,0
CUST-00776,male,0,no,no,46,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,mailed-check,24.84,1085.58,0
CUST-00777,female,0,no,no,55,yes,no,fiber-optic,yes,no,no,no,no,yes,month-to-month,no,electronic-check,90.19,5055.3,0
CUST-00778,female,0,no,yes,23,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,no,electronic-check,18.0,484.5,0
CUST-00779,female,0,yes,no,68,yes,yes,dsl,yes,yes,no,no,no,no,one-year,yes,bank-transfer-automatic,62.13,4289.85,0
CUST-00780,male,0,no,no,11,yes,no,fiber-optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic-check,74.56,770.7,1
CUST-00781,male,0,no,yes,44,yes,yes,fiber-optic,yes,no,no,no,yes,yes,month-to-month,no,bank-transfer-automatic,88.46,3883.51,0
CUST-00782,male,0,yes,yes,32,yes,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,73.94,2420.29,1
CUST-00783,female,0,no,yes,3,yes,no,dsl,no,no,no,yes,yes,no,month-to-month,no,bank-transfer-automatic,72.57,202.72,1
CUST-00784,female,0,no,yes,68,yes,yes,fiber-optic,yes,no,no,no,yes,no,month-to-month,yes,electronic-check,94.46,6370.84,0
CUST-00785,female,0,no,yes,51,no,no-phone-service,dsl,no,no,yes,no,yes,yes,two-year,no,mailed-check,60.93,3051.99,0
CUST-00786,male,0,yes,no,17,yes,no,fiber-optic,no,no,yes,no,yes,no,month-to-month,no,bank-transfer-automatic,75.46,1231.03,1
CUST-00787,female,1,no,yes,4,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,0.0,1
CUST-00788,male,0,no,no,49,yes,no,fiber-optic,no,yes,yes,yes,no,no,one-year,no,credit-card-automatic,84.64,4362.64,1
CUST-00789,male,0,yes,no,40,yes,no,dsl,yes,no,yes,no,no,no,one-year,yes,credit-card-automatic,68.41,2589.98,0
CUST-00790,female,0,yes,no,4,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed-check,61.32,171.72,0
CUST-00791,female,0,yes,no,71,no,no-phone-service,dsl,no,no,yes,no,yes,no,month-to-month,yes,credit-card-automatic,62.14,4456.64,0
CUST-00792,female,0,yes,yes,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,credit-card-automatic,26.49,1326.37,0
CUST-00793,male,0,no,yes,34,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,18.0,585.62,1
CUST-00794,male,1,no,yes,18,no,no-phone-service,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,bank-transfer-automatic,88.33,1619.58,1
CUST-00795,female,1,yes,no,20,yes,yes,fiber-optic,no,yes,yes,no,yes,yes,one-year,yes,electronic-check,98.16,2040.63,0
CUST-00796,female,0,yes,no,33,yes,yes,dsl,no,yes,no,no,no,no,one-year,yes,mailed-check,46.77,1522.9,0
CUST-00797,male,0,no,no,5,yes,no,fiber-optic,yes,no,yes,yes,yes,no,month-to-month,no,bank-transfer-automatic,79.79,468.1,0
CUST-00798,female,0,yes,no,27,yes,yes,dsl,yes,yes,yes,no,no,no,month-to-month,no,mailed-check,54.34,1339.87,0
CUST-00799,female,0,no,no,16,no,no-phone-service,fiber-optic,no,no,no,yes,no,no,one-year,yes,bank-transfer-automatic,85.43,1321.43,0
CUST-00800,female,0,yes,yes,9,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,electronic-check,18.0,199.11,0
CUST-00801,female,1,yes,no,10,yes,no,dsl,no,yes,yes,no,no,no,two-year,yes,electronic-check,61.81,766.09,1
CUST-00802,female,0,no,yes,25,yes,no,dsl,yes,no,no,no,yes,no,month-to-month,yes,electronic-check,49.74,1171.1,1
CUST-00803,male,0,yes,no,28,yes,no,fiber-optic,yes,no,yes,no,yes,yes,one-year,no,electronic-check,95.04,2575.51,1
CUST-00804,male,1,no,no,26,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,electronic-check,19.84,541.45,0
CUST-00805,male,0,yes,yes,50,yes,no,dsl,no,yes,yes,no,no,yes,month-to-month,yes,mailed-check,66.57,3332.49,1
CUST-00806,male,0,no,no,38,yes,yes,dsl,no,no,no,yes,no,no,one-year,no,credit-card-automatic,49.18,1814.96,1
CUST-00807,male,1,no,no,14,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,bank-transfer-automatic,54.03,665.17,0
CUST-00808,female,0,no,yes,71,yes,yes,fiber-optic,yes,no,no,no,no,no,one-year,yes,credit-card-automatic,72.78,5128.84,0
CUST-00809,female,0,yes,no,53,yes,yes,fiber-optic,yes,yes,no,no,yes,no,two-year,yes,electronic-check,86.36,4616.17,1
CUST-00810,male,0,no,no,34,no,no-phone-service,fiber-optic,yes,yes,no,no,no,no,two-year,yes,credit-card-automatic,79.83,2689.23,0
CUST-00811,female,1,no,yes,4,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,yes,electronic-check,70.21,368.68,1
CUST-00812,male,0,yes,yes,66,yes,no,dsl,yes,no,no,yes,no,no,two-year,no,mailed-check,60.23,3964.98,0
CUST-00813,male,0,yes,yes,54,yes,yes,fiber-optic,no,yes,yes,no,yes,no,two-year,yes,bank-transfer-automatic,83.04,4529.27,0
CUST-00814,female,0,no,yes,34,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,yes,electronic-check,19.04,668.25,0
CUST-00815,male,0,yes,no,12,yes,yes,fiber-optic,yes,no,no,no,no,no,two-year,no,bank-transfer-automatic,78.49,911.6,1
CUST-00816,male,1,no,no,8,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,yes,credit-card-automatic,64.06,574.96,1
CUST-00817,female,0,no,no,21,yes,yes,dsl,yes,no,yes,yes,no,no,two-year,yes,electronic-check,62.39,1218.89,0
CUST-00818,female,1,yes,no,17,yes,yes,fiber-optic,no,no,no,no,no,yes,two-year,no,electronic-check,71.9,1180.78,0
CUST-00819,male,0,no,no,16,yes,no,fiber-optic,yes,no,yes,yes,yes,yes,month-to-month,no,electronic-check,97.69,1532.0,1
CUST-00820,male,0,no,no,30,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,yes,bank-transfer-automatic,68.36,2079.42,0
CUST-00821,female,1,yes,no,4,no,no-phone-service,dsl,no,no,no,no,no,no,two-year,yes,mailed-check,39.33,204.63,1
CUST-00822,male,0,no,yes,24,yes,yes,fiber-optic,no,yes,yes,no,yes,no,month-to-month,no,bank-transfer-automatic,76.43,1773.18,1
CUST-00823,female,0,yes,no,63,yes,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic-check,52.7,3248.39,0
CUST-00824,male,1,yes,no,63,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic-check,48.46,3058.87,1
CUST-00825,male,0,no,no,1,yes,no,fiber-optic,yes,no,yes,yes,no,yes,month-to-month,yes,credit-card-automatic,74.42,0.0,1
CUST-00826,female,0,yes,no,49,yes,no,dsl,no,yes,yes,yes,yes,no,month-to-month,yes,electronic-check,72.59,3632.5,0
CUST-00827,male,1,no,yes,72,yes,no,fiber-optic,yes,no,no,yes,no,yes,month-to-month,no,credit-card-automatic,87.54,6286.09,1
CUST-00828,male,0,yes,no,42,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,electronic-check,18.0,668.28,0
CUST-00829,male,0,no,yes,29,yes,yes,dsl,yes,yes,yes,no,no,yes,one-year,yes,electronic-check,59.09,1624.41,0
CUST-00830,female,0,yes,no,36,yes,no,fiber-optic,yes,no,no,no,no,no,two-year,yes,credit-card-automatic,74.6,2709.09,0
CUST-00831,female,0,no,no,16,yes,yes,dsl,yes,yes,yes,no,yes,yes,month-to-month,no,electronic-check,58.82,962.58,1
CUST-00832,female,0,no,no,29,yes,no,fiber-optic,no,yes,no,no,yes,yes,one-year,yes,bank-transfer-automatic,94.76,2690.41,1
CUST-00833,female,0,no,no,68,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,21.49,1452.78,0
CUST-00834,female,0,no,yes,45,yes,yes,dsl,no,no,no,yes,no,no,one-year,no,bank-transfer-automatic,58.43,2544.66,1
CUST-00835,male,0,no,no,32,yes,no,fiber-optic,yes,yes,yes,no,no,no,two-year,no,mailed-check,78.77,2501.26,1
CUST-00836,male,0,no,no,9,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,yes,bank-transfer-automatic,56.29,617.28,0
CUST-00837,male,0,no,no,66,yes,yes,fiber-optic,yes,no,no,no,yes,no,two-year,no,bank-transfer-automatic,76.71,5222.65,0
CUST-00838,female,0,no,yes,12,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,two-year,yes,bank-transfer-automatic,18.46,205.64,0
CUST-00839,female,0,no,yes,52,yes,no,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,month-to-month,no,bank-transfer-automatic,22.82,1219.03,0
CUST-00840,male,0,no,no,22,yes,yes,dsl,no,no,no,yes,no,no,two-year,yes,credit-card-automatic,52.44,1183.11,0
CUST-00841,female,0,yes,no,21,yes,yes,dsl,yes,yes,no,no,no,no,two-year,yes,credit-card-automatic,64.47,1224.79,0
CUST-00842,male,1,no,no,13,yes,yes,dsl,no,yes,yes,no,no,yes,month-to-month,yes,electronic-check,66.11,773.19,1
CUST-00843,male,0,no,no,28,yes,yes,fiber-optic,yes,yes,no,no,yes,no,month-to-month,no,credit-card-automatic,83.29,2158.45,1
CUST-00844,female,0,yes,no,49,yes,yes,fiber-optic,no,no,no,yes,no,yes,one-year,yes,credit-card-automatic,88.74,4381.94,0
CUST-00845,female,1,yes,no,30,yes,yes,no,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,no-internet-service,one-year,yes,mailed-check,30.43,1058.8,0
CUST-00846,female,0,no,yes,2,no,no-phone-service,fiber-optic,yes,no,no,yes,yes,yes,month-to-month,no,bank-transfer-automatic,92.7,265.34,0
CUST-00847,female,0,yes,no,20,yes,no,fiber-optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic-check,102.69,2057.14,0
CUST-00848,female,0,yes,no,12,yes,no,fiber-optic,no,no,no,no,yes,yes,month-to-month,yes,credit-card-automatic,80.12,954.2,1
